,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18
TRAZWTT128F935AA16,0.00292397673757,0.00292397660819,0.00292397671122,0.00292397661954,0.00292397660819,0.00292397660819,0.00292397660819,0.950292397177,0.00292397660819,0.00292397660819,0.00292397661091,0.00292397667169,0.00292397661881,0.00292397660878,0.00292397663009,0.00292397664269,0.00292397660819,0.00292397671401
TRAUWWP12903CC79CB,0.345116567643,0.00198412698413,0.0815751299324,0.433346250541,0.00198412700978,0.00198412698413,0.00198412702663,0.00198412698456,0.00198412700349,0.00198412698413,0.00198412698905,0.112184273352,0.00198412707731,0.00198412723209,0.0019841271618,0.00198412710974,0.00198412698899,0.0019841269954
TRBFRNE128F42368B1,0.000181554154578,0.00018155411185,0.103347822073,0.000181554137795,0.000181554103687,0.00018155411971,0.000181554118609,0.000181554114426,0.000181554129106,0.000181554105057,0.000181554103922,0.000181554126485,0.000181554135413,0.000181554121689,0.105530743286,0.788398122823,0.000181554104535,0.000181554131291
TRBFHRA128F424D28A,0.000868055609373,0.000868055621733,0.00086805590128,0.000868055719373,0.00086805555771,0.000868055576508,0.000868055686836,0.000868055555556,0.000868055618601,0.000868055616289,0.000868055580912,0.000868055706889,0.000868055664655,0.985243054139,0.00086805567686,0.000868055639401,0.000868055558931,0.000868055569679
TRBGXWM128F428E59A,0.000974658869396,0.000974658869396,0.000974658877811,0.000974658869811,0.801049707566,0.183355750497,0.000974658869396,0.000974658869662,0.000974658869396,0.000974658876017,0.000974658870717,0.000974658869396,0.000974658869396,0.000974658869396,0.000974658872744,0.000974658875876,0.000974658869396,0.000974658869396
TRAYZBA128F4264551,0.000272331190273,0.0252836675483,0.384113529463,0.00027233120383,0.000272331155506,0.000272331164616,0.000272331203678,0.000272331157211,0.000272331171149,0.000272331155494,0.000272331156932,0.000272331224008,0.175550490537,0.000272331195185,0.411239675941,0.000272331220633,0.000272331156133,0.000272331156496
TRADROR128F42936A4,0.000430663283388,0.000430663223148,0.280086279291,0.196793202313,0.000430663221361,0.000430663221361,0.000430663245594,0.00043066324174,0.00043066326662,0.000430663227004,0.00043066322688,0.000430663341583,0.516660569564,0.000430663298579,0.00043066328904,0.000430663296116,0.000430663225968,0.000430663224036
TRAKGDZ12903CE4867,0.136389142345,0.000505050506245,0.282479172701,0.116236104881,0.000505050508962,0.00050505051852,0.000505050591949,0.000505050512396,0.0268114693125,0.000505050505316,0.000505050515466,0.299444721897,0.111286143551,0.000505050536731,0.000505050598418,0.000505050575429,0.0217976894356,0.000505050506663
TRBGKJU128E079851F,0.022664329899,0.000244738132374,0.226508201585,0.000244738149664,0.000244738130267,0.00024473813524,0.315228794182,0.000244738130792,0.000244738163782,0.000244738152676,0.000244738155888,0.250194382819,0.0648776020918,0.000244738229405,0.000244738158828,0.1175898316,0.000244738142144,0.000244738143142
TRASDGG128F933EDE2,0.213790733524,0.00146198845954,0.559494698535,0.139602492193,0.00146198830432,0.00146198838353,0.00146198858827,0.0014619883044,0.00146198840458,0.0316157907826,0.00146198834016,0.00146198869606,0.0014619885457,0.0364904353584,0.00146198848856,0.00146198846203,0.00146198831733,0.00146198831196
TRAKHUW12903CF0048,0.000793650939288,0.000793650796211,0.10038905376,0.851951673196,0.000793650815994,0.000793650804034,0.000793650795152,0.000793650800121,0.0357545102522,0.000793650802961,0.000793650796201,0.000793650904877,0.000793650932477,0.00079365082209,0.000793650997509,0.000793650978426,0.000793650796641,0.00079365080991
TRAFAID128F4243DAF,0.211013176503,0.000363108215698,0.0646829396601,0.000363108242006,0.000363108206246,0.000363108207292,0.000363108333433,0.000363108206293,0.000363108268899,0.00824571289642,0.000363108216483,0.0451220701367,0.000363108268761,0.000363108301225,0.66621569365,0.000363108258354,0.000363108208545,0.000363108219924
TRAOATJ128F147FC9B,0.000360750369838,0.0461446971165,0.84960486951,0.000360750376379,0.00036075036075,0.000360750364268,0.000360750387467,0.00036075036075,0.000360750377025,0.000360750363778,0.00036075036139,0.000360750364549,0.0988391777229,0.000360750380431,0.000360750421038,0.000360750388771,0.000360750412531,0.000360750361487
TRAZLCL128F92F0A89,0.000483091831458,0.000483091806276,0.254845973344,0.000483091847808,0.000483091787677,0.00048309178744,0.000483091863763,0.000483091788248,0.000483091837252,0.000483091846449,0.000483091798566,0.000483091826372,0.293268124099,0.117517024935,0.327605592147,0.000483091877795,0.000483091787695,0.000483091788382
TRACLRV128EF33FAB8,0.00057273787439,0.000572737703982,0.343762180317,0.0247416727216,0.000572737856324,0.000572737702908,0.000572737710075,0.000572737697784,0.0582894858444,0.00057273770889,0.00057273768614,0.0292450473473,0.179599695574,0.000572737756608,0.146339389538,0.211722413563,0.000572737711059,0.000572737686705
TRAPISC128F14671D3,0.0523729006319,0.014025763024,0.000257201691174,0.000257201702312,0.000257201646847,0.000257201649025,0.000257201663594,0.000257201648416,0.00753272595089,0.000257201689667,0.0241836376625,0.000257201659673,0.0315296453248,0.000257201676391,0.0566116970401,0.810914411993,0.000257201677783,0.000257201668149
TRAJRTY128F426CF1F,0.000896057405722,0.0181224531382,0.494831082864,0.124233325433,0.000896057347673,0.000896057347673,0.00089605762841,0.000896057349476,0.000896057711033,0.000896057348802,0.000896057948824,0.000896057532834,0.122145033636,0.052399346973,0.0463186518979,0.132093473582,0.000896057502539,0.000896057352549
TRAAPCC128F42519A7,0.0238359349517,0.000771604944008,0.406196058718,0.000771605077949,0.000771604939232,0.000771605257517,0.00077160500071,0.000771604949129,0.000771604986957,0.000771604942383,0.000771604942419,0.000771604955539,0.000771605033966,0.000771605101879,0.536128830998,0.0230367053057,0.000771604956506,0.000771604938272
TRAAZKV12903CDDFE0,0.000217013898463,0.000217013889646,0.000217013921989,0.000217013901829,0.000217013889007,0.000217013888889,0.000217013911852,0.000217013889121,0.0114443794285,0.000217013895265,0.000217013891133,0.000217013893904,0.0414920035384,0.00435710925576,0.87479382665,0.0650915004772,0.00021701388967,0.000217013889046
TRAAFMS128F933AB23,0.00198412698414,0.00198412698414,0.00198412698414,0.00198412698414,0.787554767031,0.0377763535431,0.00198412698414,0.00198412698528,0.00198412698414,0.00198412698414,0.00198412698414,0.0377641117638,0.00198412698414,0.00198412698414,0.00198412698414,0.00198412698414,0.00198412698414,0.109126989883
TRARHCB128F148D1B0,0.116555382108,0.198451266071,0.394680527215,0.11695594665,0.000761035007611,0.000761035007611,0.00076103505625,0.000761035007611,0.0549627135659,0.000761035106144,0.000761035007611,0.051471385719,0.000761035051456,0.000761035007618,0.0585513933396,0.000761035046569,0.000761035017831,0.000761035015708
TRAAENC128F1451DE9,0.0383029194605,0.000345065739851,0.278309983331,0.000345065632643,0.000345065564898,0.000345065562457,0.000345065606035,0.000345065562457,0.000345065585337,0.000345065579993,0.000345065563359,0.000345065640131,0.678211113199,0.000345065606994,0.000345065626472,0.000345065598088,0.000345065576593,0.000345065564318
TRBGHND128E079438C,0.354357278051,0.00648268799597,0.000459136867266,0.000459136856687,0.000459136822773,0.000459136822773,0.000459136845845,0.000459136822773,0.000459136863091,0.000459136908937,0.000459136822979,0.000459136905259,0.000459136889952,0.000459136852545,0.632272981139,0.000459136862711,0.000459136823858,0.000459136845836
TRAWEIX128F14B0F05,0.000196309420479,0.000196309384906,0.146315604089,0.000196309431758,0.000196309402788,0.00392339864874,0.0819140507288,0.000196309503862,0.000196309401987,0.000196309390414,0.00554514074173,0.0369930755736,0.310062284961,0.0571974719352,0.0551392556781,0.301142932909,0.000196309409723,0.00019630938906
TRBFVEP128F42621E3,0.0591106424129,0.155606567573,0.00101010115917,0.0627698502602,0.0010101010101,0.0010101010101,0.00101010123912,0.0010101010101,0.15423371122,0.00101010112998,0.00101010120959,0.00101010116901,0.371076886287,0.00101010128871,0.145398982213,0.040692247777,0.0010101010101,0.0010101010212
TRAUORF128F424D160,0.00044444446356,0.056197569116,0.000444444468979,0.000444444448751,0.000444444456892,0.000444444457748,0.000444444522657,0.000444444444445,0.000444444449003,0.000444444503173,0.936691319264,0.000444444451739,0.00044444448988,0.000444444479755,0.00044444458984,0.000444444500383,0.000444444444445,0.000444444448844
TRBFUNY128C7196B7D,0.000340831656411,0.000340831629519,0.435062339092,0.000340831679981,0.000340831629175,0.000340831629175,0.000340831635137,0.000340831633266,0.000340831633399,0.437549998789,0.00034083163657,0.000340831646015,0.000340831678784,0.000340831638534,0.122275187371,0.00034083167851,0.000340831714125,0.000340831629175
TRAXYPP128F92F9111,0.147989921774,0.000896057352417,0.259542736224,0.000896057420138,0.000896057347671,0.000896057347671,0.000896057372486,0.000896057742395,0.0705573171802,0.000896057558327,0.000896057348831,0.0008960573841,0.000896057469939,0.000896057541917,0.509365220807,0.000896057431132,0.000896057349758,0.00089605734781
TRABOXX128F92F29EB,0.22844516178,0.0324410461733,0.280498657709,0.0706954618849,0.000881834242464,0.0177090533911,0.000881834240601,0.000881834226726,0.00088183434213,0.000881834329437,0.000881834317095,0.000881834317814,0.000881834387048,0.000881834372709,0.00088183437637,0.291336673317,0.0691737683603,0.000881834231409
TRAAPIV128F1493132,0.0397875211969,0.000694444456261,0.690260730558,0.0560538770659,0.000694444444445,0.000694444444445,0.000694444455696,0.000694444445024,0.000694444561129,0.000694444498393,0.000694444457084,0.000694444553009,0.000694444558827,0.00069444447437,0.204175648329,0.000694444569788,0.000694444488136,0.000694444444445
TRAFNNT128F92E4E81,0.000645994989762,0.000645994867523,0.989018087187,0.000645994906086,0.000645994832543,0.000645994834054,0.000645994840417,0.000645994946397,0.000645994850113,0.000645994840934,0.000645994843535,0.00064599491096,0.000645994854403,0.000645994840777,0.000645994888441,0.000645994881899,0.00064599485188,0.000645994833451
TRAXAMO128F4289D24,0.159832834013,0.000253678345245,0.134108998135,0.0363541201984,0.000253678336647,0.000253678336678,0.000253678363523,0.000253678391784,0.00025367834641,0.000253678394131,0.0780846950983,0.000253678360781,0.000253678384562,0.000253678350802,0.135248420594,0.453326791642,0.000253678347896,0.000253678360777
TRAUPSV128F427B621,0.000529100535911,0.000529100529101,0.000529100529116,0.000529100533307,0.991005290872,0.000529100543824,0.000529100529101,0.000529100529101,0.000529100529101,0.000529100529878,0.000529100532522,0.000529100529101,0.000529100530926,0.000529100530061,0.000529100530808,0.000529100532684,0.00052910052924,0.00052910062399
TRAMBFD128EF34B848,0.000204248388536,0.000204248368274,0.000204248406153,0.000204248402886,0.000204248366981,0.000204248366198,0.000204248393629,0.000204248366702,0.000204248382461,0.000204248440391,0.000204248413241,0.153164188814,0.000204248418869,0.000204248387927,0.000204248397146,0.830933899306,0.00020424839379,0.0128381859876
TRAKFYU128F4283EB5,0.000282007944893,0.000282007904329,0.000282007943836,0.000282007961594,0.000282007896413,0.000282007898907,0.000282007916182,0.000282007904153,0.000282007973002,0.00028200791511,0.000282007908309,0.000282007922828,0.00028200794388,0.0224308660219,0.155257507166,0.818081507947,0.000282007934559,0.000282007897245
TRBDHUR128F423EC48,0.000459136847686,0.000459136869142,0.266101089358,0.000459136871697,0.000459136822773,0.000459136822773,0.000459136830507,0.000459136822773,0.000459136851021,0.000459136914736,0.000459136840335,0.000459136829382,0.726552720989,0.000459136956334,0.000459136875714,0.000459136850812,0.000459136824727,0.000459136822773
TRBCHEE128F92F82D0,0.0833377197891,0.000771604938277,0.304023086397,0.0457832415262,0.0175943906259,0.0180062716281,0.000771605096483,0.000771604949651,0.000771605229283,0.000771604993808,0.000771605066121,0.153308105648,0.143123118729,0.000771605075845,0.00077160504811,0.227108015255,0.000771605065815,0.000771604938277
TRABRMJ128E0780E42,0.000868055655657,0.000868055555577,0.514503437296,0.000868055632003,0.000868055555556,0.00086805556813,0.000868055584946,0.00086805556309,0.000868055643592,0.000868055589077,0.000868055589927,0.0390257775368,0.433449951192,0.000868055605518,0.000868055687943,0.000868055620958,0.000868055564661,0.000868055557688
TRBFUXQ128F145B135,0.0438021597192,0.0183499654141,0.494129146967,0.000427350461597,0.000427350427351,0.000427350427351,0.0801044678767,0.000427350427351,0.000427350567996,0.000427350436755,0.000427350427554,0.000427350450667,0.0869348674111,0.000427350453819,0.259341631619,0.0126369060565,0.000427350427779,0.000427350427975
TRALIHU12903CFF040,0.0508771216689,0.0250011244015,0.0709852214593,0.0370523150808,0.00052410908632,0.000524109016423,0.000524109042454,0.000524109014978,0.000524109052953,0.000524109021463,0.000524109033376,0.000524109118311,0.41152434703,0.000524109076244,0.317389623754,0.0814050471124,0.000524109015864,0.000524109014675
TRAIGSC128F933BBD7,0.000992063524714,0.000992063492064,0.000992063513397,0.000992063501774,0.0574989876632,0.000992063744909,0.000992063649013,0.000992063492064,0.000992063492064,0.000992063516715,0.926627995879,0.000992063495686,0.000992063497925,0.000992063501837,0.000992063517112,0.000992063517665,0.000992063492263,0.00099206350861
TRACYCJ128F9309246,0.000312109888938,0.0109954818568,0.00031210991243,0.000312109897292,0.000312109871175,0.000312109869298,0.00832183287915,0.000312109871129,0.000312109922469,0.000312109879086,0.000312109878372,0.00031210987035,0.180258855756,0.000312109929169,0.570964586442,0.225401814537,0.000312109875786,0.000312109863936
TRAURRO128F1489B2C,0.00132275155142,0.00132275135083,0.799720014521,0.0796135121226,0.00132275132294,0.00132275135584,0.00132275165796,0.00132275132697,0.00132275144991,0.00132275132793,0.00132275160861,0.100825201668,0.00132275151068,0.00132275145533,0.00132275154334,0.00132275154887,0.00132275134281,0.00132275133511
TRARRWA128F42A0195,0.107098195941,0.000761035343527,0.453746944432,0.0573562100942,0.000761035007639,0.000761035037724,0.0299010077592,0.000761035007611,0.0244791804821,0.033356908576,0.000761035007611,0.000761035126569,0.000761035123001,0.000761035150106,0.0734018616681,0.213049340203,0.000761035009679,0.000761035031136
TRAVRPL128F145E874,0.00108932473571,0.00108932468964,0.00108932471718,0.0010893247458,0.00108932461874,0.00108932461874,0.00108932466278,0.00108932461878,0.00108932462052,0.00108932461874,0.00108932471613,0.886377431496,0.0961933735855,0.00108932472359,0.00108932488231,0.00108932469111,0.00108932463925,0.00108932461978
TRANLSP128F14671CA,0.000185804550668,0.000185804603675,0.150925501143,0.000185804559245,0.00018580453444,0.000185804536129,0.000185804571598,0.000185804539246,0.00018580457478,0.000185804542755,0.00639529001281,0.000185804576662,0.146866267228,0.000185804566489,0.000185804564958,0.689696705035,0.000185804534291,0.00370077732628
TRAGROY128F92D2C53,0.0232835690234,0.000694444453045,0.439905874833,0.000694444536493,0.000694444446116,0.000694444444445,0.000694444790916,0.000694444444445,0.000694444489868,0.00069444455823,0.00069444451327,0.000694444458357,0.0713466550429,0.000694444497691,0.455741678038,0.000694444507837,0.000694444449033,0.000694444473532
TRAREDZ12903CFB6E3,0.000712250821953,0.000712250719528,0.423047647776,0.000712250731786,0.000712250712719,0.000712250712251,0.000712250854798,0.0007122507173,0.000712250805578,0.000712250721817,0.000712250712352,0.0312594475439,0.317130535236,0.159762625756,0.000712250850332,0.0595404838728,0.000712250718049,0.000712250736969
